,id
4401,course-v1:TUGrazX+SCS5+1T2023a
4402,course-v1:TUGrazX+SCS6+2T2023
4403,course-v1:TUGrazX+TUGXPHARM01+1T2023a
4404,course-v1:TUMx+0809+1T2030
4405,course-v1:TUMx+AWMEx+3T2022
4406,course-v1:TUMx+AWMEx+3T2023
4407,course-v1:TUMx+DWAWPNx+1T2017
4408,course-v1:TUMx+iLabx+1T2024
4409,course-v1:TUMx+MATLABx+2T2023
4410,course-v1:TUMx+MYOAx+2T2023
4411,course-v1:TUMx+OOMx+2T2016
4412,course-v1:TUMx+QPLS1x+2T2021
4413,course-v1:TUMx+QPLS2x+2T2021
4414,course-v1:TUMx+QPLS3x+2T2021
4415,course-v1:TUMx+QPLS4x+1T2020
4416,course-v1:TUMx+QPLS4x+2T2025
4417,course-v1:TUMx+QPLS5x+3T2022
4418,course-v1:TUMx+RBI.1x+1T2023
4419,course-v1:TUMx+RBI.2x+2T2022
4420,course-v1:TUMx+RBI.3x+1T2022
4421,course-v1:TUMx+SCMx+2T2024
4422,course-v1:UAEUX+DE120+1T2020
4423,course-v1:UAMx+AprendizajeServicio+3T2023
4424,course-v1:UAMx+CompetJob+1T2021
4425,course-v1:UAMx+DchoCot+2T2019a
4426,course-v1:UAMx+DeepLearning+2T2022
4427,course-v1:UAMx+EduEmocional+2T2019a
4428,course-v1:UAMx+EduSuprax+2T2019
4429,course-v1:UAMx+Epigrafia+3T2022
4430,course-v1:UAMx+Equidad801x+2T2019
4431,course-v1:UAMx+GenEvolx+2T2019
4432,course-v1:UAMx+GestProyInf+1T2021
4433,course-v1:UAMx+Griego1.5x+3T2019
4434,course-v1:UAMx+Griego2x+3T2019
4435,course-v1:UAMx+Griegox+3T2019
4436,course-v1:UAMx+Idealismo501x+2T2019
4437,course-v1:UAMx+ImgHistoriaLeer+3T2021
4438,course-v1:UAMx+ImgHistoriaMapas+1T2021
4439,course-v1:UAMx+ImgHistoriaPaisajes+3T2021
4440,course-v1:UAMx+InclusionLaboral+3T2019
4441,course-v1:UAMx+IngSoftware+2T2019
4442,course-v1:UAMx+LicenciadoVidriera+1T2023
4443,course-v1:UAMx+Mindfulness+2T2019
4444,course-v1:UAMx+Motivacion+2T2024
4445,course-v1:UAMx+OrganTranspl+2T2019
4446,course-v1:UAMx+PedagMuerte+2T2020
4447,course-v1:UAMx+PedagPrenatal+3T2021
4448,course-v1:UAMx+PEnActx+2T2019
4449,course-v1:UAMx+PrenatalPedagogy+1T2023
4450,course-v1:UAMx+ProgC01+1T2019
4451,course-v1:UAMx+ProgC02+1T2019
4452,course-v1:UAMx+ProgC03+1T2019
4453,course-v1:UAMx+ProtMenorx+2T2019
4454,course-v1:UAMx+Quijote501x+2T2019
4455,course-v1:UAMx+QuijoteENx+2T2017
4456,course-v1:UAMx+QuijoteENx+2T2019
4457,course-v1:UAMx+QuiOrg101x+1T2021
4458,course-v1:UAMx+QuiOrg2x+1T2021
4459,course-v1:UAMx+Renal701x+2T2019
4460,course-v1:UAMx+RespSuic+2T2022
4461,course-v1:UAMx+SegAlim201x+2T2019
4462,course-v1:UAMx+TxEtj201x+2T2019
4463,course-v1:UAMx+WebApp+1T2019a
4464,course-v1:UAx+BC24DV+2T2022n
4465,course-v1:UAx+BC24PTFSF+2T2022u
4466,course-v1:UBCx+AI+1T2022a
4467,course-v1:UBCx+Art+1T2022
4468,course-v1:UBCx+Biobank2x+1T2021
4469,course-v1:UBCx+blockchain1.1+1T2022
4470,course-v1:UBCx+blockchain1.2+2T2022
4471,course-v1:UBCx+COMM120x+2T2020
4472,course-v1:UBCx+COMM220x+2T2020
4473,course-v1:UBCx+COMM420x+2T2020
4474,course-v1:UBCx+CW1.1x+1T2024
4475,course-v1:UBCx+CW1.1x+3T2024
4476,course-v1:UBCx+CW1.2x+1T2024
4477,course-v1:UBCx+CW1.2x+3T2024
4478,course-v1:UBCx+CW1.3x+1T2025
4479,course-v1:UBCx+CYCK3+3T2021
4480,course-v1:UBCx+Excel1.1x+1T2021
4481,course-v1:UBCx+Excel1.2x+1T2020
4482,course-v1:UBCx+Excel1.3x+1T2020
4483,course-v1:UBCx+EYC+3T2021a
4484,course-v1:UBCx+EYCK3+3T2021
4485,course-v1:UBCx+HtC1x+2T2017
4486,course-v1:UBCx+HtC2x+2T2017
4487,course-v1:UBCx+IL100x+3T2023
4488,course-v1:UBCx+IndEdu200x+2T2024
4489,course-v1:UBCx+ITSx+1T2017
4490,course-v1:UBCx+Marketing2x+June2015
4491,course-v1:UBCx+Marketing5502x+3T2015
4492,course-v1:UBCx+Marketing5503x+3T2015
4493,course-v1:UBCx+Marketingx+1002015
4494,course-v1:UBCx+OutdoorEd+3T2022
4495,course-v1:UBCx+Phot1x+1T2024
4496,course-v1:UBCx+Phot1x+1T2024a
4497,course-v1:UBCx+Phot1x+1T2025
4498,course-v1:UBCx+Phot1x+1T2025a
4499,course-v1:UBCx+Phot1x+3T2024
4500,course-v1:UBCx+Phot1x+3T2025
4501,course-v1:UBCx+PSYC.0x+3T2018
4502,course-v1:UBCx+PSYC.1x+3T2018
4503,course-v1:UBCx+PSYC.2x+3T2018
4504,course-v1:UBCx+PSYC.3x+3T2018
4505,course-v1:UBCx+PSYC.4x+3T2018
4506,course-v1:UBCx+PSYC.5x+3T2018
4507,course-v1:UBCx+QC1012+2T2022
4508,course-v1:UBCx+SandboxSP+3T2023
4509,course-v1:UBCx+SCP1.1x+1T2020
4510,course-v1:UBCx+Soci1.1X+3T2020b
4511,course-v1:UBCx+SoftConst1x+3T2017
4512,course-v1:UBCx+SoftConst2x+3T2017
4513,course-v1:UBCx+SoftEng1x+1T2018
4514,course-v1:UBCx+SUST+3T2021
4515,course-v1:UBCx+VGWR101+1T2021
4516,course-v1:UBCx+VGWR102+2T2021
4517,course-v1:UBCx+VGWR103+2T2021
4518,course-v1:UBCx+VGWR104+3T2021
4519,course-v1:UBCx+VGWR104+3T2029
4520,course-v1:UBCx+VGWR105+3T2021
4521,course-v1:UBCx+VGWR105+3T2029
4522,course-v1:UBCx+VGWR106+3T2021
4523,course-v1:UBCx+VGWR106+3T2029
4524,course-v1:UBCx+WRM1.1x+1T2020
4525,course-v1:UC3Mx+BD.1x+3T2023
4526,course-v1:UC3Mx+BD.2x+3T2023
4527,course-v1:UC3Mx+BD.3x+3T2023
4528,course-v1:UC3Mx+BD.4x+3T2023
4529,course-v1:UC3Mx+BD.5X+3T2023
4530,course-v1:UC3Mx+BIA.1x+3T2023
4531,course-v1:UC3Mx+CEH.1-ENx+3T2023
4532,course-v1:UC3Mx+CEH.1-ESx+3T2023
4533,course-v1:UC3Mx+DPP.1x+3T2023
4534,course-v1:UC3Mx+DSI.1x+3T2023
4535,course-v1:UC3Mx+DSI.2.1x+3T2024
4536,course-v1:UC3Mx+DSI.2.2x+3T2024
4537,course-v1:UC3Mx+DSI.2.3x+3T2024
4538,course-v1:UC3Mx+DSI.2.4x+3T2024
4539,course-v1:UC3Mx+DSI.3x+3T2023
4540,course-v1:UC3Mx+ECO.1x+2T2023
4541,course-v1:UC3Mx+ECO.2x+2T2023
4542,course-v1:UC3Mx+FLL.1x+3T2023
4543,course-v1:UC3Mx+HGA.1x+3T2023
4544,course-v1:UC3Mx+HGA.3x+3T2023
4545,course-v1:UC3Mx+IM.1x+3T2023
4546,course-v1:UC3Mx+IM.2-ESx+3T2023
4547,course-v1:UC3Mx+IM.2x+3T2023
4548,course-v1:UC3Mx+IM.3x+3T2023
4549,course-v1:UC3Mx+INF.1x+3T2023
4550,course-v1:UC3Mx+INF.2x+3T2023
4551,course-v1:UC3Mx+ISA.1x+3T2023
4552,course-v1:UC3Mx+IT.1.1-ESx+3T2023
4553,course-v1:UC3Mx+IT.1.1x+3T2023
4554,course-v1:UC3Mx+IT.1.2-ESx+3T2023
4555,course-v1:UC3Mx+IT.1.2x+3T2023
4556,course-v1:UC3Mx+IT.1.3-ESx+3T2023
4557,course-v1:UC3Mx+IT.1.3x+3T2023
4558,course-v1:UC3Mx+MMC.1x+3T2023
4559,course-v1:UC3Mx+PCA.3x+3T2023
4560,course-v1:UC3Mx+PCA.4x+3T2023
4561,course-v1:UC3Mx+PCA.5x+1T2024
4562,course-v1:UC3Mx+TSC.1-ESx+3T2023
4563,course-v1:UC3Mx+TSC.2x+3T2023
4564,course-v1:UCDavis+BC18DMKT+2T2022i
4565,course-v1:UCDavis+BC24CYB+2T2022p
4566,course-v1:UCDavis+BC24DV+2T2022m
4567,course-v1:UCDavis+BC24PTFSF+2T2022t
4568,course-v1:UCDavis+BC24UX+2T2022j
4569,course-v1:UCDavis+LPR+2T2024
4570,course-v1:UCDavis+SWW1043+2T2023
4571,course-v1:UCDavis+SWW1044+2T2023
4572,course-v1:UCDavis+SWW1045+2T2023
4573,course-v1:UCDavis+SWW1046+2T2023
4574,course-v1:UCDavis+SWW1047+2T2023
4575,course-v1:UCDavis+UCDNEG01+2T2023
4576,course-v1:UCDavis+UCDNEG02+2T2023
4577,course-v1:UCDavis+VIT1009+1T2024
4578,course-v1:UCDavis+WEB1090+2T2023
4579,course-v1:UCDavis+WEB1091+2T2023
4580,course-v1:UCDavis+WEB1092+2T2023
4581,course-v1:UCDavis+WEB1093+2T2023
4582,course-v1:UCFx+BC18DMKT+2T2022j
4583,course-v1:UCFx+BC24DV+2T2022b
4584,course-v1:UCFx+BC24PTFSF+2T2022w
4585,course-v1:UCFx+BC24UX+2T2022k
4586,course-v1:UCFx+MBC10MLAISP+2T2023g
4587,course-v1:UChicagoX+CSPD10000+2T2023
4588,course-v1:UChicagoX+QCS11000+3T2023
4589,course-v1:UChicagoX+QCS12000+3T2023
4590,course-v1:UChicagoX+QCS13000+3T2023
4591,course-v1:UChicagoX+QUAN11000+3T2023
4592,course-v1:UCI-CE+BC18DMKT+2T2022p
4593,course-v1:UCI-CE+BC24CYB+2T2022af
4594,course-v1:UCI-CE+BC24DV+2T2022ah
4595,course-v1:UCI-CE+BC24PTFSF+2T2022aq
4596,course-v1:UCI-CE+BC24UX+2T2022a
4597,course-v1:UCLA+BC24CYB+2T2022ag
4598,course-v1:UCLA+BC24PDM+2T2022g
4599,course-v1:UCLA+BC24PTFSF+2T2022ar
4600,course-v1:UConnX+BC24AI+1T2024a
4601,course-v1:UConnX+BC24CYB+2T2022q
4602,course-v1:UConnX+BC24PTFSF+2T2022x
4603,course-v1:UCR+BC24CYB+2T2022ah
4604,course-v1:UCR+BC24PTFSF+2T2022as
4605,course-v1:UCR+EDUC832+2T2023
4606,course-v1:UCR+EDUC833+2T2023
4607,course-v1:UCR+EDUC875+2T2023
4608,course-v1:UCR+EDUC887+1T2024
4609,course-v1:UCR+MGT807+2T2024
4610,course-v1:UCR+MGT850+2T2023
4611,course-v1:UCSanDiegoX+ALGS200x+1T2019
4612,course-v1:UCSanDiegoX+ALGS201x+1T2019
4613,course-v1:UCSanDiegoX+ALGS202x+2T2017
4614,course-v1:UCSanDiegoX+ALGS203x+3T2017
4615,course-v1:UCSanDiegoX+ALGS204x+3T2017
4616,course-v1:UCSanDiegoX+ALGS205x+1T2017
4617,course-v1:UCSanDiegoX+ALGS206x+2T2017
4618,course-v1:UCSanDiegoX+ALGS207x+1T2017
4619,course-v1:UCSanDiegoX+BC24CYB+2T2022aj
4620,course-v1:UCSanDiegoX+BC24DV+2T2022al
4621,course-v1:UCSanDiegoX+BC24PTFSF+2T2022av
4622,course-v1:UCSanDiegoX+BINF180.1+3T2018
4623,course-v1:UCSanDiegoX+CSE100x+3T2023
4624,course-v1:UCSanDiegoX+CSE165x+1T2019
4625,course-v1:UCSanDiegoX+CSE167x+2T2018
4626,course-v1:UCSanDiegoX+CSE168X+3T2024
4627,course-v1:UCSanDiegoX+CSE181.2x+1T2017
4628,course-v1:UCSanDiegoX+CSE181.3x+1T2017
4629,course-v1:UCSanDiegoX+CSE181.4x+1T2017
4630,course-v1:UCSanDiegoX+CSE181.5x+1T2017
4631,course-v1:UCSanDiegoX+CSE181.6x+1T2017
4632,course-v1:UCSanDiegoX+CSE181.7x+1T2017
4633,course-v1:UCSanDiegoX+CSE190x+1T2019
4634,course-v1:UCSanDiegoX+CSE282x+1T2017
4635,course-v1:UCSanDiegoX+DSE200x+1T2024
4636,course-v1:UCSanDiegoX+DSE210x+1T2024
4637,course-v1:UCSanDiegoX+DSE220x+1T2024
4638,course-v1:UCSanDiegoX+DSE230x+1T2024
4639,course-v1:UCSanDiegoX+HLS1X+2017
4640,course-v1:UCSanDiegoX+Kanji-1+3T2022
4641,course-v1:UCSanDiegoX+Parenting101x+2T2019
4642,course-v1:UCSDx+BC24CYB+2T2022ae
4643,course-v1:UCSDx+BC24DV+2T2022ak
4644,course-v1:UCSDx+BC24PTFSF+2T2022ap
4645,course-v1:UCSDx+LhtlTEST+1T2016
4646,course-v1:UCT+ACC+1T2024a
4647,course-v1:UCT+ACC+2T2024
4648,course-v1:UCT+AGP+1T2024
4649,course-v1:UCT+AGP+2T2024
4650,course-v1:UCT+APM+1T2024
4651,course-v1:UCT+APM+1T2024a
4652,course-v1:UCT+ARM+1T2024a
4653,course-v1:UCT+ARM+2T2024
4654,course-v1:UCT+BAN+1T2024
4655,course-v1:UCT+BAN+2T2024
4656,course-v1:UCT+BDC+2T2024
4657,course-v1:UCT+BDM+1T2024
4658,course-v1:UCT+BDM+2T2024
4659,course-v1:UCT+BK+1T2024
4660,course-v1:UCT+BK+2T2024
4661,course-v1:UCT+BSA+1T2024a
4662,course-v1:UCT+BSA+1T2024b
4663,course-v1:UCT+BSD+1T2024a
4664,course-v1:UCT+BUS+2T2024
4665,course-v1:UCT+CBS+1T2024
4666,course-v1:UCT+CBS+2T2024
4667,course-v1:UCT+CCL+2T2024
4668,course-v1:UCT+CED+1T2024
4669,course-v1:UCT+CED+1T2024a
4670,course-v1:UCT+CES+2T2024
4671,course-v1:UCT+CHM+1T2024
4672,course-v1:UCT+CIN+2T2024
4673,course-v1:UCT+CMA+1T2024
4674,course-v1:UCT+CMA+2T2024
4675,course-v1:UCT+COM+1T2024a
4676,course-v1:UCT+COM+2T2024a
4677,course-v1:UCT+CON+1T2024b
4678,course-v1:UCT+CON+2T2024a
4679,course-v1:UCT+CP+1T2024c
4680,course-v1:UCT+DA+1T2024b
4681,course-v1:UCT+DA+1T2024c
4682,course-v1:UCT+DM+1T2024
4683,course-v1:UCT+DM+1T2024a
4684,course-v1:UCT+DM+1T2024b
4685,course-v1:UCT+DP+1T2024a
4686,course-v1:UCT+DPP+1T2024
4687,course-v1:UCT+DPP+2T2024
4688,course-v1:UCT+DSS+1T2024a
4689,course-v1:UCT+DSS+2T2024
4690,course-v1:UCT+EES+1T2024a
4691,course-v1:UCT+ELC-AVE01+3T2023
4692,course-v1:UCT+EM+1T2024a
4693,course-v1:UCT+EM+1T2024b
4694,course-v1:UCT+EXL+2T2024
4695,course-v1:UCT+EXS+1T2024
4696,course-v1:UCT+EXS+2T2024
4697,course-v1:UCT+FBM+1T2024a
4698,course-v1:UCT+FCM+1T2024
4699,course-v1:UCT+FCM+2T2024
4700,course-v1:UCT+FEC+1T2024
4701,course-v1:UCT+FEC+2T2024a
4702,course-v1:UCT+FM+1T2024b
4703,course-v1:UCT+FM+1T2024c
4704,course-v1:UCT+FMA+1T2024b
4705,course-v1:UCT+FTE+1T2024
4706,course-v1:UCT+FTE+2T2024
4707,course-v1:UCT+GD+1T2024a
4708,course-v1:UCT+GD+1T2024b
4709,course-v1:UCT+GSBVBL01+2T2023
4710,course-v1:UCT+GSBVBL02+2T2023
4711,course-v1:UCT+GSBVBL03+2T2023
4712,course-v1:UCT+HR+1T2024c
4713,course-v1:UCT+HR+1T2024d
4714,course-v1:UCT+IEM+1T2024
4715,course-v1:UCT+IEM+2T2024
4716,course-v1:UCT+IND+1T2024
4717,course-v1:UCT+IND+2T2024
4718,course-v1:UCT+ITM+2T2024
4719,course-v1:UCT+IVM+1T2024a
4720,course-v1:UCT+MA+1T2024b
4721,course-v1:UCT+MA+2T2024b
4722,course-v1:UCT+MCM+2T2024
4723,course-v1:UCT+MRA+1T2024
4724,course-v1:UCT+MRA+2T2024
4725,course-v1:UCT+MTP+1T2024
4726,course-v1:UCT+MTP+2T2024
4727,course-v1:UCT+NCR+1T2024a
4728,course-v1:UCT+OHS+1T2024b
4729,course-v1:UCT+OHS+1T2024c
4730,course-v1:UCT+OM+1T2024a
4731,course-v1:UCT+OM+2T2024a
4732,course-v1:UCT+PAG+1T2024
4733,course-v1:UCT+PAG+3T2024
4734,course-v1:UCT+PAR+1T2024
4735,course-v1:UCT+PAR+1T2024a
4736,course-v1:UCT+PCM+1T2024
4737,course-v1:UCT+PCM+2T2024
4738,course-v1:UCT+PDI+1T2024a
4739,course-v1:UCT+PDI+1T2024b
4740,course-v1:UCT+PDM+1T2024
4741,course-v1:UCT+PDM+2T2024
4742,course-v1:UCT+PFR+2T2024
4743,course-v1:UCT+PLL+1T2024
4744,course-v1:UCT+PLL+2T2024
4745,course-v1:UCT+PM+1T2024b
4746,course-v1:UCT+PM+1T2024c
4747,course-v1:UCT+PM+1T2024e
4748,course-v1:UCT+PMG+1T2024a
4749,course-v1:UCT+PMG+2T2024
4750,course-v1:UCT+PR+1T2024a
4751,course-v1:UCT+PR+2T2024a
4752,course-v1:UCT+PRG+1T2024
4753,course-v1:UCT+PRG+1T2024a
4754,course-v1:UCT+PSS+1T2024a
4755,course-v1:UCT+PSS+3T2024
4756,course-v1:UCT+PTA+1T2024a
4757,course-v1:UCT+RM+1T2024c
4758,course-v1:UCT+SCM+1T2024b
4759,course-v1:UCT+SCM+2T2024a
4760,course-v1:UCT+SEO+1T2024
4761,course-v1:UCT+SM+1T2024b
4762,course-v1:UCT+SM+2T2024a
4763,course-v1:UCT+SMA+1T2024a
4764,course-v1:UCT+SMB+1T2024
4765,course-v1:UCT+SMB+2T2024
4766,course-v1:UCT+SMG+1T2024
4767,course-v1:UCT+SMG+3T2024
4768,course-v1:UCT+STM+2T2024
4769,course-v1:UCT+TDM+1T2024
4770,course-v1:UCT+TDM+1T2024a
4771,course-v1:UCT+TWT+1T2024
4772,course-v1:UCT+TWT+2T2024
4773,course-v1:UCT+TXL+2T2024
4774,course-v1:UCT+UCT-HUM-Sandbox+3T2024
4775,course-v1:UCT+UCTDII01+2T2023
4776,course-v1:UCT+UCTDII02+2T2023
4777,course-v1:UCT+UCTDII03+2T2023
4778,course-v1:UCT+UCTFIP01+2T2023
4779,course-v1:UCT+UCTFIP02+2T2023
4780,course-v1:UCT+UCTFIP03+2T2023
4781,course-v1:UCT+UCTFIP04+2T2023
4782,course-v1:UCT+UCTFW01+2T2023
4783,course-v1:UCT+UCTFW02+2T2023
4784,course-v1:UCT+UCTFW03+2T2023
4785,course-v1:UCT+UCTMHMS01+2T2023a
4786,course-v1:UCT+UCTMRS01+2T2023
4787,course-v1:UCT+UCTMRS02+2T2023
4788,course-v1:UCT+UCTMRS03+2T2023
4789,course-v1:UCT+UXD+1T2024a
4790,course-v1:UCT+WDS+1T2024a
4791,course-v1:UCT+WDS+2T2024
4792,course-v1:UCx+007+3T2026
4793,course-v1:UCx+ANT01.1ucX+1T2024
4794,course-v1:UCx+FD101+2021Test
4795,course-v1:UCx+GEO02ucx+3T2023
4796,course-v1:UCx+GEO03.1ucX+1T2024
4797,course-v1:UCx+GEO03.1ucX+2T2024
4798,course-v1:UCx+GEO04.2ucX+1T2024
4799,course-v1:UCx+GEO04.2ucX+2T2024
4800,course-v1:UCx+HEN01ucX+3T2022
4801,course-v1:UCx+HRI01.1ucX+1T2024
4802,course-v1:UCx+HRI01.2ucX+1T2024
4803,course-v1:UCx+MBA01.1ucX+1T2024
4804,course-v1:UCx+MBA01ucX+1T2024
4805,course-v1:UCx+PSY01ucX+3T2023
4806,course-v1:UCx+PSY02.1ucX+3T2023
4807,course-v1:UCx+PSY02.3ucX+3T2023
4808,course-v1:UCx+PSY02.4ucX+3T2023
4809,course-v1:UCx+PSY02.5ucX+3T2023
4810,course-v1:UCx+PSY02.6ucX+3T2023
4811,course-v1:UCx+STA01.1ucX+1T2024
4812,course-v1:UCx+STA01.2ucX+1T2024
4813,course-v1:UCx+STA02.1ucX+1T2024
4814,course-v1:UCx+STA02.2ucX+1T2024
4815,course-v1:UCx+TC101+2022_T3
4816,course-v1:UCx+TCT01.ucX+1T2024
4817,course-v1:UIcelandX+U11+2T2023
4818,course-v1:UIcelandX+UI006+2T2023
4819,course-v1:UIcelandX+UI02+2T2019
4820,course-v1:UIcelandX+UI03+1T2024
4821,course-v1:UIcelandX+UI03+3T2021
4822,course-v1:UIcelandX+UI04+3T2019
4823,course-v1:UIcelandX+UI05+1T2020
4824,course-v1:UIcelandX+UI7+3T2022
4825,course-v1:UIcelandX+UI8+1T2024
4826,course-v1:UIcelandX+UI8+2T2022
4827,course-v1:UIcelandX+UI9+1T2023
4828,course-v1:UIcelandX+UI9+1T2024
4829,course-v1:UIcelandX+UICCP+1T2021
4830,course-v1:UIcelandX+UIcelandXU23+1T2024
4831,course-v1:UIcelandX+UOI001X+3T2019
4832,course-v1:UKDfE+BCSFLFEWD+2T2023
4833,course-v1:UMBC+TESOL9001+1T2024
4834,course-v1:UMBC+TPTP9001+1T2024
4835,course-v1:UMBC+TPTP9100+2T2024
4836,course-v1:UMBC+TPTP9120+2T2024
4837,course-v1:UMBC+TPTP9121+2T2024
4838,course-v1:UMD+VISION02+2T2023
4839,course-v1:UMES+AVI100x+2T2023
4840,course-v1:UMES+AVI200x+3T2023
4841,course-v1:UMiami+BC24DV+2T2022r
4842,course-v1:UMiami+BC24FNTC+2T2022j
4843,course-v1:UMiami+BC24PTFSF+2T2022aa
4844,course-v1:UMiami+BC24TPM+2T2022f
4845,course-v1:UMNx+BC18DMKT+2T2022l
4846,course-v1:UMNx+BC24CYB+2T2022t
4847,course-v1:UMNx+BC24DV+2T2022af
4848,course-v1:UMNx+BC24FNTC+2T2022k
4849,course-v1:UMNx+BC24PTFSF+2T2022ab
4850,course-v1:UMNx+BC24UX+2T2022m
4851,course-v1:UMontrealX+BRAMS+2T2024
4852,course-v1:UMontrealX+BRAMS+2T2024a
4853,course-v1:UMontrealX+Cegep-Matane-VIARENA+2T2024
4854,course-v1:UMontrealX+CRP+3T2023
4855,course-v1:UMontrealX+DFC-AIOPIO+2T2024
4856,course-v1:UMontrealX+DIRO-SD1FR+2T2024
4857,course-v1:UMontrealX+EREFUG+2T2024
4858,course-v1:UMontrealX+EREFUG-test+3T2019
4859,course-v1:UMontrealX+FAS-Anglicismes+2T2024
4860,course-v1:UMontrealX+FAS-CYBERSECFR+2T2024
4861,course-v1:UMontrealX+FAS-ISDS+2T2024
4862,course-v1:UMontrealX+FRAE1+2T2023
4863,course-v1:UMontrealX+IVADO-AA1FR+1T2023
4864,course-v1:UMontrealX+IVADO-AP101+2T2024
4865,course-v1:UMontrealX+IVADO-BIAIS1EN+2T2024
4866,course-v1:UMontrealX+IVADO-BIAS-220+3T2023
4867,course-v1:UMontrealX+IVADO-DL-101+1T2023
4868,course-v1:UMontrealX+IVADO-DL1EN+2T2024
4869,course-v1:UMontrealX+IVADO-FINML1FR+2T2024
4870,course-v1:UMontrealX+IVADO-RECM1FR+2T2024a
4871,course-v1:UMontrealX+IVADO-SDS-230+2T2024
4872,course-v1:UMontrealX+MAMBOV1+2T2024
4873,course-v1:UMontrealX+MAMBOV2+2T2024
4874,course-v1:UMontrealX+MAMBOV3+2T2024
4875,course-v1:UMontrealX+MASTBOV1+2T2024
4876,course-v1:UMontrealX+MASTBOV2+2T2024
4877,course-v1:UMontrealX+MASTBOV3+2T2024
4878,course-v1:UMontrealX+MED-MEDIT-101+2T2024
4879,course-v1:UMontrealX+MUS-001+2T2024
4880,course-v1:UMontrealX+MUS-2+2T2024
4881,course-v1:UMontrealX+MUS-3+2T2024
4882,course-v1:UMontrealX+MUSEN-1+2T2024
4883,course-v1:UMontrealX+MUSEN-2+2T2024
4884,course-v1:UMontrealX+MUSEN-3+2T2024
4885,course-v1:UMontrealX+MUSEN-4+2T2024
4886,course-v1:UMontrealX+PATHPV+2T2024
4887,course-v1:UMontrealX+PIA-ETHIA+2T2024a
4888,course-v1:UMontrealX+PIA-ETHIA-E2022+2T2024
4889,course-v1:UMontrealX+Polymtl-DDGE+1T2024
4890,course-v1:UMontrealX+Polymtl-SDES+1T2024
4891,course-v1:UMontrealX+PRC+1T2024
4892,course-v1:UMontrealX+RECM1EN+3T2023
4893,course-v1:UMontrealX+RENARD101+2T2024
4894,course-v1:UMontrealX+RENARD101-EN+2T2024
4895,course-v1:UMontrealX+RENARD102+2T2024
4896,course-v1:UMontrealX+RENARD102-EN+2T2024
4897,course-v1:UMontrealX+RENARD103+1T2024
4898,course-v1:UMontrealX+RENARD103-EN+2T2024
4899,course-v1:UMontrealX+RETAB-101.2+2T2021
4900,course-v1:UMontrealX+RETAB-101.2+2T2024
4901,course-v1:UMontrealX+SRC-2+2T2024
4902,course-v1:UNC-CH+BC18DMKT+2T2022q
4903,course-v1:UNC-CH+BC24AI+2T2023f
4904,course-v1:UNC-CH+BC24CYBPT+2T2023
4905,course-v1:UNC-CH+BC24DV+2T2022aj
4906,course-v1:UNC-CH+BC24PDM+2T2022e
4907,course-v1:UNC-CH+BC24PTFSF+2T2022au
4908,course-v1:UNC-CH+BC24TPM+2T2022g
4909,course-v1:UNC-Charlotte+BC24AI+2T2023e
4910,course-v1:UNC-Charlotte+BC24CYB+2T2022ai
4911,course-v1:UNC-Charlotte+BC24DV+2T2022ai
4912,course-v1:UNC-Charlotte+BC24FNTC+2T2022p
4913,course-v1:UNC-Charlotte+BC24PTFSF+2T2022at
4914,course-v1:UNC-Charlotte+BC24PTPDM+1T2023
4915,course-v1:UNC-Charlotte+BC24UX+1T2023a
4916,course-v1:UNC-Charlotte+MBC10MLAISP+2T2023h
4917,course-v1:UNCordobaX+AG001x+2T2023
4918,course-v1:UNCordobaX+AV045+2T2023
4919,course-v1:UNCordobaX+AV101+2T2023
4920,course-v1:UNCordobaX+AV102+2T2023
4921,course-v1:UNCordobaX+CE001X+2T2023
4922,course-v1:UNCordobaX+CPG001X+2T2023
4923,course-v1:UNCordobaX+CPG002X+2T2023
4924,course-v1:UNCordobaX+CPG003X+2T2023
4925,course-v1:UNCordobaX+CS001x+2T2023
4926,course-v1:UNCordobaX+CS002x+2T2023
4927,course-v1:UNCordobaX+CS003X+2T2023
4928,course-v1:UNCordobaX+CS004X+2T2023
4929,course-v1:UNCordobaX+CS005x+2T2023
4930,course-v1:UNCordobaX+CS005x+2T2023a
4931,course-v1:UNCordobaX+CS006x+2T2023
4932,course-v1:UNCordobaX+CS007X+2T2023
4933,course-v1:UNCordobaX+CV00002+3T2023
4934,course-v1:UNCordobaX+CV00003+3T2023
4935,course-v1:UNCordobaX+CV00004+3T2023
4936,course-v1:UNCordobaX+CV001+2T2023
4937,course-v1:UNCordobaX+CV002+2T2023
4938,course-v1:UNCordobaX+CV003+2T2023
4939,course-v1:UNCordobaX+EC001x+2T2023
4940,course-v1:UNCordobaX+HuM001X+2T2023
4941,course-v1:UNCordobaX+MCM001+2T2023
4942,course-v1:UNCordobaX+MCM002+2T2023
4943,course-v1:UNCordobaX+MCM003+2T2023
4944,course-v1:UNCordobaX+SD001X+2T2023
4945,course-v1:UNCordobaX+SD002X+2T2023
4946,course-v1:UNCordobaX+SD003X+2T2023
4947,course-v1:UNCordobaX+SD004X+2T2023
4948,course-v1:UNCordobaX+SD005X+2T2023
4949,course-v1:UNHx+BC24CYB+2T2022u
4950,course-v1:UNHx+BC24PTFSF+2T2022ac
4951,course-v1:UNHx+MBC10MLAISP+2T2023k
4952,course-v1:UNINA+Unina1+2017
